coef
0.013962366259099107
0.013632152745378096
0.012650237047702458
0.013999200943570114
0.012234733272475231
0.008274084762430571
0.007098988856905565
0.007311830126518535
-0.0037482109092768687
-0.007990292127592384
-0.006290760148954331
