coef
0.03423179262782737
0.03499751596421523
0.03474059856215716
0.03464740307289017
0.03157065266543149
0.02658098113810638
0.024831757380414005
0.01998894963890859
-0.003380737386836485
-0.008268313113582174
-0.003001379393838665
